设备ID,经度,纬度,所在城市,设备类型,接入方式,接入节点,接入时延
邯郸-0024,114.53261,36.584943,邯郸市,手机,Wifi,handan_man1,3.9972181383732694
邯郸-0025,114.621276,36.55938,邯郸市,PC,Ethernet,handan_man1,1.5830265424859935
邯郸-0026,114.512267,36.640864,邯郸市,传感器,Wifi,handan_man1,4.007671854712882
邯郸-0027,114.525471,36.733633,邯郸市,传感器,Cellular,handan_man1,4.182258649781501
邯郸-0028,114.530555,36.620729,邯郸市,laptop,Ethernet,handan_man1,1.0247718598279454
邯郸-0029,114.574535,36.575218,邯郸市,传感器,Ethernet,handan_man1,1.4781482611145709
邯郸-0030,114.544726,36.672009,邯郸市,laptop,Cellular,handan_man1,7.264627841443237
邯郸-0031,114.675826,36.435305,邯郸市,laptop,Ethernet,handan_man2,1.0852461584672917
邯郸-0032,114.586485,36.705452,邯郸市,传感器,Ethernet,handan_man1,1.4377183349546148
邯郸-0033,114.725608,36.664193,邯郸市,手机,Ethernet,handan_man2,1.0786335164217766
邯郸-0034,114.585484,36.513407,邯郸市,PC,Ethernet,handan_man1,1.4073650268774323
邯郸-0035,114.540239,36.625266,邯郸市,传感器,Ethernet,handan_man1,1.1640826150243553
邯郸-0036,114.539999,36.624998,邯郸市,PC,Ethernet,handan_man1,1.4192299991211967
邯郸-0037,114.551648,36.630317,邯郸市,传感器,Cellular,handan_man1,4.999167574056517
邯郸-0038,114.542349,36.632711,邯郸市,手机,Ethernet,handan_man1,1.7888653820623401
邯郸-0039,114.563804,36.592686,邯郸市,手机,Ethernet,handan_man1,1.559807527099871
邯郸-0040,114.336568,36.785874,邯郸市,传感器,Wifi,handan_man1,2.639569536906183
邯郸-0041,114.431241,36.637938,邯郸市,手机,Wifi,handan_man1,2.306641603330427
邯郸-0042,114.499236,36.682274,邯郸市,PC,Ethernet,handan_man1,1.5617306909013138
邯郸-0043,114.552624,36.633526,邯郸市,传感器,Wifi,handan_man1,2.1168680233791615
邯郸-0044,114.453793,36.619783,邯郸市,laptop,Cellular,handan_man1,1.3682937346676873
邯郸-0045,114.542865,36.623579,邯郸市,传感器,Cellular,handan_man1,5.29344598418796
邯郸-0046,114.49166,36.632473,邯郸市,PC,Wifi,handan_man1,4.671048659471001
邯郸-0047,114.508145,36.615004,邯郸市,手机,Wifi,handan_man1,3.6042749706414283
邯郸-0048,114.544314,36.610783,邯郸市,手机,Ethernet,handan_man1,1.0307463633850875
邯郸-0049,114.552626,36.611128,邯郸市,PC,Ethernet,handan_man1,1.4247020070327445
邯郸-0050,114.382091,36.604769,邯郸市,laptop,Cellular,handan_man1,6.335970141036544
邯郸-0051,114.282144,36.537125,邯郸市,PC,Ethernet,handan_man1,1.6409172344168228
邯郸-0052,114.368214,36.553663,邯郸市,手机,Ethernet,handan_man1,1.382351472124122
邯郸-0053,114.540318,36.624877,邯郸市,手机,Wifi,handan_man1,2.6533927616919044
邯郸-0054,114.524395,36.756883,邯郸市,手机,Cellular,handan_man1,7.718353564825771
邯郸-0055,114.767058,36.764432,邯郸市,laptop,Cellular,handan_man2,5.53353905009518
邯郸-0056,114.539977,36.624998,邯郸市,laptop,Cellular,handan_man1,2.4575137837023373
邯郸-0057,114.550126,36.85179,邯郸市,传感器,Wifi,xingtai_man1,4.261163518343784
邯郸-0058,114.539972,36.625015,邯郸市,PC,Cellular,handan_man1,5.814423689427448
邯郸-0059,114.736509,36.534451,邯郸市,PC,Cellular,handan_man2,2.4330739362613794
邯郸-0060,114.554008,36.630322,邯郸市,传感器,Ethernet,handan_man1,1.7482615490302214
邯郸-0061,114.589071,36.58296,邯郸市,PC,Wifi,handan_man1,4.46788082498043
邯郸-0062,114.539998,36.625002,邯郸市,PC,Wifi,handan_man1,3.9065504138182177
邯郸-0063,114.541776,36.673125,邯郸市,传感器,Ethernet,handan_man1,1.740617659442735
邯郸-0064,114.790584,36.678621,邯郸市,PC,Wifi,handan_man2,4.984375696787495
邯郸-0065,114.761577,36.57843,邯郸市,laptop,Ethernet,handan_man2,1.202815672959137
邯郸-0066,114.664877,36.632612,邯郸市,PC,Cellular,handan_man2,1.0832522560804647
邯郸-0067,114.780148,36.457563,邯郸市,PC,Cellular,handan_man2,3.4420263060991556
邯郸-0068,114.619342,36.491569,邯郸市,PC,Cellular,handan_man2,1.0997793901984823
邯郸-0069,114.473109,36.609875,邯郸市,PC,Wifi,handan_man1,2.3269080222182943
邯郸-0070,114.552786,36.615704,邯郸市,laptop,Wifi,handan_man1,1.1633585659270738
邯郸-0071,114.540366,36.624644,邯郸市,传感器,Ethernet,handan_man1,1.0239344847772356
邯郸-0072,114.560192,36.621609,邯郸市,PC,Ethernet,handan_man1,1.0428817682732794
邯郸-0073,114.534644,36.576746,邯郸市,PC,Cellular,handan_man1,5.06139234837345
邯郸-0074,114.538213,36.626133,邯郸市,传感器,Wifi,handan_man1,1.6127909794863702
邯郸-0075,114.540254,36.624711,邯郸市,PC,Ethernet,handan_man1,1.8598507956196748
邯郸-0076,114.551632,36.638604,邯郸市,传感器,Cellular,handan_man1,6.324051396237554
邯郸-0077,114.596552,36.49532,邯郸市,手机,Wifi,handan_man1,1.3181156626194483
邯郸-0078,114.640675,36.444872,邯郸市,手机,Wifi,handan_man2,1.7054789521520664
邯郸-0079,114.535108,36.627881,邯郸市,手机,Cellular,handan_man1,4.991028658835474
邯郸-0080,114.539765,36.624937,邯郸市,PC,Ethernet,handan_man1,1.7413987771416435
邯郸-0081,114.589721,36.699693,邯郸市,laptop,Cellular,handan_man1,7.50905088307321
邯郸-0082,114.563804,36.595976,邯郸市,手机,Ethernet,handan_man1,1.2567773927782806
邯郸-0083,114.534716,36.68482,邯郸市,laptop,Wifi,handan_man1,2.217164644221188
邯郸-0084,114.538542,36.626259,邯郸市,手机,Cellular,handan_man1,3.7164378306305372
邯郸-0085,114.535229,36.623946,邯郸市,PC,Wifi,handan_man1,2.0258195476772536
邯郸-0086,114.542174,36.627707,邯郸市,传感器,Ethernet,handan_man1,1.8340623362745814
邯郸-0087,114.380605,36.508281,邯郸市,传感器,Cellular,handan_man1,7.370630832570368
邯郸-0088,114.404309,36.659768,邯郸市,PC,Wifi,handan_man1,1.1502832104002714
邯郸-0089,114.502347,36.658288,邯郸市,laptop,Cellular,handan_man1,5.000031026467053
邯郸-0090,114.628327,36.57812,邯郸市,PC,Wifi,handan_man1,4.525034587541849
邯郸-0091,114.757257,36.573177,邯郸市,手机,Wifi,handan_man2,3.5314575529232575
邯郸-0092,114.585928,36.529413,邯郸市,laptop,Cellular,handan_man1,1.0454041831419267
邯郸-0093,114.540118,36.624411,邯郸市,手机,Wifi,handan_man1,2.1178696686690044
邯郸-0094,114.610709,36.700106,邯郸市,传感器,Wifi,handan_man1,2.8454603930757494
邯郸-0095,114.539252,36.625044,邯郸市,手机,Wifi,handan_man1,2.8026887692651026
邯郸-0096,114.610741,36.74148,邯郸市,laptop,Ethernet,handan_man1,1.9179251726516244
邯郸-0097,114.737443,36.442688,邯郸市,PC,Wifi,handan_man2,2.567553033997314
邯郸-0098,114.330377,36.654394,邯郸市,laptop,Cellular,handan_man1,6.4253949865640845
邯郸-0099,114.565932,36.619627,邯郸市,PC,Ethernet,handan_man1,1.9079915330503612
邯郸-0100,114.540269,36.624755,邯郸市,传感器,Cellular,handan_man1,3.0290510807573563
邯郸-0101,114.530369,36.63994,邯郸市,laptop,Ethernet,handan_man1,1.370322313494608
邯郸-0102,114.539957,36.624794,邯郸市,laptop,Cellular,handan_man1,4.70086468647753
邯郸-0103,114.60026,36.42496,邯郸市,PC,Cellular,handan_man2,4.501855576415987
邯郸-0104,114.539989,36.624948,邯郸市,手机,Ethernet,handan_man1,1.2408233296749787
邯郸-0105,114.5451,36.628444,邯郸市,PC,Cellular,handan_man1,5.3412010083047035
邯郸-0106,114.440546,36.636655,邯郸市,PC,Cellular,handan_man1,2.6292138410800394
邯郸-0107,114.541954,36.622101,邯郸市,laptop,Wifi,handan_man1,1.0476973260429219
邯郸-0108,114.539975,36.624967,邯郸市,PC,Ethernet,handan_man1,1.371363383792497
邯郸-0109,114.462304,36.609266,邯郸市,PC,Cellular,handan_man1,3.2661255059432728
邯郸-0110,114.569728,36.592739,邯郸市,PC,Wifi,handan_man1,1.900786314317156
邯郸-0111,114.519617,36.630987,邯郸市,laptop,Wifi,handan_man1,3.89274101939442
邯郸-0112,114.558306,36.65961,邯郸市,传感器,Ethernet,handan_man1,1.9610166999269563
邯郸-0113,114.393129,36.689236,邯郸市,传感器,Cellular,handan_man1,7.182972054266246
邯郸-0114,114.521876,36.580061,邯郸市,手机,Ethernet,handan_man1,1.596056528762524
邯郸-0115,114.608032,36.69229,邯郸市,传感器,Ethernet,handan_man1,1.2150525839759512
邯郸-0116,114.531431,36.730463,邯郸市,传感器,Wifi,handan_man1,1.3858062407835483
邯郸-0117,114.534179,36.639883,邯郸市,传感器,Cellular,handan_man1,1.6665589698707437
邯郸-0118,114.601618,36.687053,邯郸市,PC,Ethernet,handan_man1,1.953282577520791
邯郸-0119,114.535989,36.628776,邯郸市,传感器,Ethernet,handan_man1,1.6967198316685568
邯郸-0120,114.540038,36.625066,邯郸市,PC,Ethernet,handan_man1,1.5333436166054293
邯郸-0121,114.539975,36.624764,邯郸市,PC,Wifi,handan_man1,3.2882377279770156
邯郸-0122,114.724517,36.410736,邯郸市,laptop,Wifi,handan_man2,4.626663503985808
邯郸-0123,114.499291,36.644108,邯郸市,laptop,Wifi,handan_man1,2.1190728718286698
邯郸-0124,114.5393,36.624672,邯郸市,传感器,Wifi,handan_man1,4.121991357580871
邯郸-0125,114.539171,36.624882,邯郸市,手机,Wifi,handan_man1,4.415700228476811
邯郸-0126,114.539021,36.625034,邯郸市,laptop,Cellular,handan_man1,6.670534262751647
邯郸-0127,114.416864,36.836444,邯郸市,手机,Ethernet,handan_man1,1.0683999860931033
邯郸-0128,114.689972,36.774131,邯郸市,laptop,Cellular,handan_man1,5.711843905603001
邯郸-0129,114.539558,36.625388,邯郸市,手机,Wifi,handan_man1,1.5528698100119245
邯郸-0130,114.526064,36.605874,邯郸市,PC,Ethernet,handan_man1,1.9646127447941024
邯郸-0131,114.497445,36.55647,邯郸市,传感器,Wifi,handan_man1,4.526050890228884
邯郸-0132,114.557715,36.725355,邯郸市,传感器,Ethernet,handan_man1,1.8427403265113775
邯郸-0133,114.769367,36.700194,邯郸市,laptop,Cellular,handan_man2,2.2126102460481567
邯郸-0134,114.540768,36.62622,邯郸市,laptop,Wifi,handan_man1,2.7430451722145968
邯郸-0135,114.534876,36.613007,邯郸市,laptop,Cellular,handan_man1,4.883468226160797
邯郸-0136,114.551013,36.601173,邯郸市,手机,Wifi,handan_man1,3.051631020521806
邯郸-0137,114.502479,36.618207,邯郸市,手机,Wifi,handan_man1,3.202984406061752
邯郸-0138,114.546236,36.624402,邯郸市,PC,Wifi,handan_man1,1.6886949672178315
邯郸-0139,114.539356,36.625332,邯郸市,PC,Wifi,handan_man1,1.7062817808365658
邯郸-0140,114.512594,36.601813,邯郸市,laptop,Ethernet,handan_man1,1.3851780458560792
邯郸-0141,114.539964,36.625093,邯郸市,laptop,Cellular,handan_man1,6.174251431325999
邯郸-0142,114.523274,36.473203,邯郸市,传感器,Cellular,handan_man1,6.208486609491029
邢台-0001,114.674197,37.084609,邢台市,PC,Cellular,xingtai_man1,7.194994220536442
邢台-0002,114.46219,36.92145,邢台市,PC,Ethernet,xingtai_man1,1.5151705844512393
邢台-0003,114.48171,37.036159,邢台市,传感器,Wifi,xingtai_man1,4.991543200637062
邢台-0004,114.464979,37.039606,邢台市,手机,Cellular,xingtai_man1,6.463064701951108
邢台-0005,114.316607,36.913436,邢台市,手机,Cellular,xingtai_man1,4.915974665554712
邢台-0006,114.489954,37.060004,邢台市,手机,Wifi,xingtai_man1,2.5743366709953888
邢台-0007,114.489262,37.060097,邢台市,PC,Ethernet,xingtai_man1,1.4158087626460791
邢台-0008,114.508245,37.075914,邢台市,laptop,Ethernet,xingtai_man1,1.3809623679006497
邢台-0009,114.217605,37.08898,邢台市,PC,Wifi,xingtai_man1,1.0767580401300236
邢台-0010,114.490004,37.060003,邢台市,手机,Wifi,xingtai_man1,4.906712830770317
邢台-0011,114.488912,37.052079,邢台市,传感器,Ethernet,xingtai_man1,1.7455341184287776
邢台-0012,114.524422,37.043231,邢台市,PC,Ethernet,xingtai_man1,1.9225737713873965
邢台-0013,114.281318,37.195281,邢台市,手机,Ethernet,xingtai_man1,1.9948477113390928
邢台-0014,114.524457,37.027774,邢台市,传感器,Ethernet,xingtai_man1,1.12898332495367
邢台-0015,114.441852,37.044371,邢台市,PC,Wifi,xingtai_man1,3.322678138975207
邢台-0016,114.505438,36.701174,邢台市,laptop,Ethernet,handan_man1,1.3967832264812337
邢台-0017,114.474815,37.056905,邢台市,手机,Ethernet,xingtai_man1,1.2778196072800705
邢台-0018,114.488435,37.060271,邢台市,手机,Cellular,xingtai_man1,3.947189572671124
邢台-0019,114.500491,37.035865,邢台市,手机,Cellular,xingtai_man1,4.748410833985792
邢台-0020,114.495855,37.009383,邢台市,传感器,Cellular,xingtai_man1,1.4728861524701613
邢台-0021,114.253099,37.302012,邢台市,PC,Ethernet,xingtai_man1,1.7387715187645767
邢台-0022,114.489917,37.059949,邢台市,PC,Wifi,xingtai_man1,1.3105624351969816
邢台-0023,114.502322,37.033383,邢台市,手机,Wifi,xingtai_man1,2.045994488756498
邢台-0024,114.69745,37.316211,邢台市,PC,Ethernet,xingtai_man1,1.4697770057536585
邢台-0025,114.731449,36.905616,邢台市,laptop,Ethernet,xingtai_man1,1.1049735645890904
邢台-0026,114.4476,37.007807,邢台市,PC,Wifi,xingtai_man1,4.77936203161962
邢台-0027,114.214531,36.915731,邢台市,laptop,Wifi,xingtai_man1,2.5374093791866907
邢台-0028,114.523203,37.370117,邢台市,手机,Cellular,xingtai_man1,3.7143454108218457
邢台-0029,114.560286,37.351869,邢台市,laptop,Wifi,xingtai_man1,1.9306215288907822
邢台-0030,114.44959,37.068717,邢台市,laptop,Cellular,xingtai_man1,1.7673640910606125
邢台-0031,114.368546,37.009554,邢台市,传感器,Ethernet,xingtai_man1,1.1267377057316241
邢台-0032,114.550852,37.415069,邢台市,手机,Ethernet,xingtai_man1,1.7916176418291654
邢台-0033,114.48759,37.059373,邢台市,PC,Wifi,xingtai_man1,4.534892255181857
邢台-0034,114.658482,37.041316,邢台市,传感器,Ethernet,xingtai_man1,1.0393102675068377
邢台-0035,114.486178,37.060522,邢台市,laptop,Ethernet,xingtai_man1,1.3671772267046824
邢台-0036,114.395751,37.229096,邢台市,PC,Ethernet,xingtai_man1,1.9639098199091927
邢台-0037,114.251368,37.256055,邢台市,手机,Wifi,xingtai_man1,2.9227833454467045
邢台-0038,114.492357,37.059893,邢台市,PC,Cellular,xingtai_man1,7.907234430095153
邢台-0039,114.489995,37.059999,邢台市,PC,Cellular,xingtai_man1,7.885271634277447
邢台-0040,114.616368,37.042127,邢台市,PC,Ethernet,xingtai_man1,1.5504530055631895
邢台-0041,114.90888,37.087467,邢台市,传感器,Cellular,xingtai_man1,2.782232775041107
邢台-0042,114.654561,37.268488,邢台市,PC,Ethernet,xingtai_man1,1.7192838406557645
邢台-0043,114.819503,37.030838,邢台市,手机,Ethernet,xingtai_man1,1.7530791682242601
邢台-0044,114.513151,37.060992,邢台市,laptop,Cellular,xingtai_man1,7.844326264427197
邢台-0045,114.376178,37.303625,邢台市,laptop,Ethernet,xingtai_man1,1.2772712876435033
邢台-0046,114.731096,37.254951,邢台市,PC,Ethernet,xingtai_man1,1.4222618764113966
邢台-0047,114.466077,36.971971,邢台市,laptop,Wifi,xingtai_man1,3.128324589747234
邢台-0048,114.494112,37.061047,邢台市,PC,Ethernet,xingtai_man1,1.3019023474042748
邢台-0049,114.488761,37.056952,邢台市,PC,Ethernet,xingtai_man1,1.7790094110638235
邢台-0050,114.490059,37.060229,邢台市,手机,Wifi,xingtai_man1,4.793175799024688
邢台-0051,114.696492,36.979676,邢台市,手机,Wifi,xingtai_man1,2.682497305255459
邢台-0052,114.861661,37.033529,邢台市,laptop,Cellular,xingtai_man1,4.9673508612742365
邢台-0053,114.489029,37.059493,邢台市,传感器,Ethernet,xingtai_man1,1.3165636514651204
邢台-0054,114.496935,37.057158,邢台市,PC,Ethernet,xingtai_man1,1.1365490721524347
邢台-0055,114.489887,37.059889,邢台市,手机,Cellular,xingtai_man1,7.252590203581349
邢台-0056,114.422943,37.085349,邢台市,传感器,Wifi,xingtai_man1,2.947362410916493
邢台-0057,114.495396,37.091689,邢台市,laptop,Ethernet,xingtai_man1,1.2561488996078354
邢台-0058,114.498733,37.061532,邢台市,手机,Wifi,xingtai_man1,2.0604062561222234
邢台-0059,114.490354,36.988519,邢台市,传感器,Ethernet,xingtai_man1,1.9773744864793303
邢台-0060,114.49186,37.067301,邢台市,PC,Wifi,xingtai_man1,4.214440907432727
邢台-0061,114.557568,37.111305,邢台市,手机,Cellular,xingtai_man1,1.205409112803231
邢台-0062,114.435646,36.921668,邢台市,手机,Cellular,xingtai_man1,4.277757478081727
邢台-0063,114.319119,37.000287,邢台市,PC,Ethernet,xingtai_man1,1.111411829893779
邢台-0064,114.431546,37.061087,邢台市,传感器,Ethernet,xingtai_man1,1.4823432437810071
邢台-0065,114.485831,37.06183,邢台市,手机,Ethernet,xingtai_man1,1.5727346630026595
邢台-0066,114.490002,37.059993,邢台市,手机,Wifi,xingtai_man1,1.2229730881125787
邢台-0067,114.191693,37.073163,邢台市,laptop,Cellular,xingtai_man1,6.865082756673094
邢台-0068,114.490281,37.059479,邢台市,laptop,Cellular,xingtai_man1,1.8179569087301228
邢台-0069,114.44787,37.273333,邢台市,PC,Cellular,xingtai_man1,6.029173616522469
邢台-0070,114.528212,37.034142,邢台市,laptop,Cellular,xingtai_man1,5.9754326991508755
邢台-0071,114.481172,37.055169,邢台市,PC,Ethernet,xingtai_man1,1.0657626255625046
邢台-0072,114.362866,37.038593,邢台市,手机,Ethernet,xingtai_man1,1.4181357164742026
邢台-0073,114.552529,36.886652,邢台市,PC,Cellular,xingtai_man1,3.71295107759535
邢台-0074,114.489836,37.059898,邢台市,传感器,Cellular,xingtai_man1,3.619785100030214
邢台-0075,114.489389,37.060036,邢台市,传感器,Ethernet,xingtai_man1,1.1533365966702769
邢台-0076,114.489251,37.065457,邢台市,手机,Wifi,xingtai_man1,3.703949263662339
邢台-0077,114.409664,37.355607,邢台市,手机,Ethernet,xingtai_man1,1.2920710466298109
邢台-0078,114.316813,36.988141,邢台市,laptop,Ethernet,xingtai_man1,1.7466337101993472
邢台-0079,114.493485,37.077522,邢台市,传感器,Wifi,xingtai_man1,4.411136528747544
邢台-0080,114.515334,37.10325,邢台市,传感器,Cellular,xingtai_man1,2.772096755381812
邢台-0081,114.590061,36.83247,邢台市,手机,Cellular,handan_man1,6.61733940072384
邢台-0082,114.750579,37.335076,邢台市,laptop,Ethernet,xingtai_man1,1.755503664250425
邢台-0083,114.417836,37.057981,邢台市,传感器,Wifi,xingtai_man1,4.720252321681399
邢台-0084,114.412883,37.121602,邢台市,手机,Ethernet,xingtai_man1,1.3282562190061995
邢台-0085,114.487318,37.076535,邢台市,PC,Ethernet,xingtai_man1,1.283956971725638
邢台-0086,114.489963,37.058708,邢台市,laptop,Ethernet,xingtai_man1,1.6628127822662029
邢台-0087,114.376692,37.053782,邢台市,laptop,Ethernet,xingtai_man1,1.9005475748058727
邢台-0088,114.320222,37.155211,邢台市,PC,Cellular,xingtai_man1,3.821926520359098
邢台-0089,114.467534,37.068994,邢台市,手机,Ethernet,xingtai_man1,1.2087968101934354
邢台-0090,114.490001,37.06,邢台市,手机,Wifi,xingtai_man1,2.784757865060234
邢台-0091,114.491072,37.059611,邢台市,PC,Ethernet,xingtai_man1,1.2983640880748297
邢台-0092,114.544248,36.968349,邢台市,laptop,Cellular,xingtai_man1,6.863986952647583
邢台-0093,114.49,37.06,邢台市,手机,Cellular,xingtai_man1,1.8017326975014374
邢台-0094,114.392533,36.924463,邢台市,laptop,Wifi,xingtai_man1,4.563244853533519
邢台-0095,114.489943,37.060019,邢台市,手机,Cellular,xingtai_man1,2.981870161500402
邢台-0096,114.487199,37.054167,邢台市,手机,Cellular,xingtai_man1,3.8095211970088143
邢台-0097,114.643532,36.798076,邢台市,PC,Ethernet,handan_man1,1.8130133293156567
邢台-0098,114.678335,37.126483,邢台市,laptop,Ethernet,xingtai_man1,1.62373827659444
邢台-0099,114.491919,37.059876,邢台市,传感器,Ethernet,xingtai_man1,1.700579613334347
邢台-0100,114.097116,37.036375,邢台市,手机,Ethernet,xingtai_man1,1.1413488861503218
邢台-0101,114.460192,37.040251,邢台市,传感器,Ethernet,xingtai_man1,1.7138540289612727
邢台-0102,114.482965,37.05489,邢台市,PC,Ethernet,xingtai_man1,1.9892361433863406
邢台-0103,114.668759,36.936647,邢台市,PC,Cellular,xingtai_man1,1.1411640841348605
邢台-0104,114.477467,37.117694,邢台市,laptop,Wifi,xingtai_man1,4.871112762326614
邢台-0105,114.321415,37.083967,邢台市,laptop,Cellular,xingtai_man1,6.806314504507489
邢台-0106,114.529037,37.057273,邢台市,手机,Cellular,xingtai_man1,5.1527873704578475
邢台-0107,114.236895,36.916103,邢台市,PC,Wifi,xingtai_man1,2.6871386173211236
邢台-0108,114.335353,37.033083,邢台市,传感器,Ethernet,xingtai_man1,1.1171478025834847
邢台-0109,114.476702,37.099948,邢台市,传感器,Cellular,xingtai_man1,5.493768779822037
邢台-0110,114.411552,37.101061,邢台市,传感器,Cellular,xingtai_man1,2.4104744282009443
邢台-0111,114.490106,37.059752,邢台市,PC,Cellular,xingtai_man1,7.781774313337486
