TaskID,AppType,DeviceID,RequestSize,Max Latency,Length,core,任务生成时间,任务发送时间,接入节点
北京-0758-1745487276396,长时间占用网络资源,北京-0758,50,2.0,5000000000.0,2,00分06秒561.494毫秒,00分06秒563.362毫秒,beijing_man1
保定-0377-1745487276397,低需求,保定-0377,10,1.0,500000000.0,1,00分06秒562.628毫秒,00分06秒563.714毫秒,baoding_man1
秦皇-0168-1745487276396,低需求,秦皇-0168,10,1.0,500000000.0,1,00分06秒561.527毫秒,00分06秒564.050毫秒,qhd_man2
北京-0647-1745487276398,低时延,北京-0647,10,0.3,5000000000.0,1,00分06秒563.245毫秒,00分06秒564.607毫秒,beijing_man1
秦皇-0341-1745487276392,低时延,秦皇-0341,10,0.3,5000000000.0,1,00分06秒556.956毫秒,00分06秒564.790毫秒,qhd_man2
北京-0972-1745487276395,长时间占用网络资源,北京-0972,50,2.0,5000000000.0,2,00分06秒560.652毫秒,00分06秒566.209毫秒,beijing_man1
承德-0081-1745487276400,长时间占用网络资源,承德-0081,50,2.0,5000000000.0,2,00分06秒565.009毫秒,00分06秒566.735毫秒,chengde_man1
天津-0142-1745487276395,高算力,天津-0142,10,10.0,150000000000.0,40,00分06秒560.075毫秒,00分06秒567.027毫秒,tianjin_man2
北京-0473-1745487276400,低需求,北京-0473,10,1.0,500000000.0,1,00分06秒564.911毫秒,00分06秒567.456毫秒,beijing_man2
秦皇-0259-1745487276402,大带宽,秦皇-0259,200,3.0,5000000000.0,2,00分06秒567.044毫秒,00分06秒569.123毫秒,qhd_man2
沧州-0332-1745487276403,低需求,沧州-0332,10,1.0,500000000.0,1,00分06秒567.856毫秒,00分06秒569.874毫秒,cangzhou_man1
张家-0021-1745487276404,低需求,张家-0021,10,1.0,500000000.0,1,00分06秒568.890毫秒,00分06秒569.992毫秒,zhangjiako_man1
张家-0155-1745487275889,大带宽,张家-0155,200,3.0,5000000000.0,2,00分06秒54.382毫秒,00分06秒57.712毫秒,zhangjiako_man1
保定-0073-1745487276400,低需求,保定-0073,10,1.0,500000000.0,1,00分06秒565.288毫秒,00分06秒570.162毫秒,hengshui_man2
北京-0332-1745487276404,长时间占用网络资源,北京-0332,50,2.0,5000000000.0,2,00分06秒569.106毫秒,00分06秒570.203毫秒,beijing_man2
保定-0021-1745487276400,大带宽,保定-0021,200,3.0,5000000000.0,2,00分06秒565.304毫秒,00分06秒570.816毫秒,baoding_man1
北京-0104-1745487276399,长时间占用网络资源,北京-0104,50,2.0,5000000000.0,2,00分06秒564.186毫秒,00分06秒571.224毫秒,beijing_man1
沧州-0250-1745487276405,大带宽,沧州-0250,200,3.0,5000000000.0,2,00分06秒570.214毫秒,00分06秒572.089毫秒,cangzhou_man1
唐山-0102-1745487276401,低需求,唐山-0102,10,1.0,500000000.0,1,00分06秒565.992毫秒,00分06秒572.258毫秒,tangshan_man2
保定-0108-1745487276406,低时延,保定-0108,10,0.3,5000000000.0,1,00分06秒571.406毫秒,00分06秒572.422毫秒,baoding_man1
石家-0122-1745487276406,低需求,石家-0122,10,1.0,500000000.0,1,00分06秒571.306毫秒,00分06秒572.621毫秒,shijiangzhuang_man1
保定-0475-1745487276405,大带宽,保定-0475,200,3.0,5000000000.0,2,00分06秒570.288毫秒,00分06秒573.080毫秒,baoding_man1
北京-0343-1745487276407,低需求,北京-0343,10,1.0,500000000.0,1,00分06秒572.089毫秒,00分06秒573.123毫秒,beijing_man1
唐山-0219-1745487276405,低需求,唐山-0219,10,1.0,500000000.0,1,00分06秒570.053毫秒,00分06秒574.655毫秒,tangshan_man2
承德-0128-1745487276407,低时延,承德-0128,10,0.3,5000000000.0,1,00分06秒572.002毫秒,00分06秒576.064毫秒,chengde_man1
天津-0461-1745487276410,低时延,天津-0461,10,0.3,5000000000.0,1,00分06秒575.558毫秒,00分06秒576.606毫秒,tianjin_man1
石家-0450-1745487276410,低需求,石家-0450,10,1.0,500000000.0,1,00分06秒575.506毫秒,00分06秒576.873毫秒,shijiangzhuang_man1
廊坊-0238-1745487276407,低需求,廊坊-0238,10,1.0,500000000.0,1,00分06秒571.829毫秒,00分06秒576.881毫秒,langfang_man1
北京-0121-1745487276406,低时延,北京-0121,10,0.3,5000000000.0,1,00分06秒571.057毫秒,00分06秒577.591毫秒,beijing_man1
邯郸-0017-1745487276406,低需求,邯郸-0017,10,1.0,500000000.0,1,00分06秒571.791毫秒,00分06秒577.949毫秒,handan_man1
秦皇-0167-1745487276411,大带宽,秦皇-0167,200,3.0,5000000000.0,2,00分06秒576.681毫秒,00分06秒578.536毫秒,qhd_man2
保定-0206-1745487276412,低需求,保定-0206,10,1.0,500000000.0,1,00分06秒577.385毫秒,00分06秒579.136毫秒,baoding_man1
石家-0109-1745487276412,高算力,石家-0109,10,10.0,150000000000.0,40,00分06秒577.373毫秒,00分06秒579.892毫秒,shijiangzhuang_man2
承德-0104-1745487275892,低需求,承德-0104,10,1.0,500000000.0,1,00分06秒57.023毫秒,00分06秒58.230毫秒,chengde_man1
北京-0320-1745487275885,低需求,北京-0320,10,1.0,500000000.0,1,00分06秒50.390毫秒,00分06秒58.352毫秒,beijing_man2
北京-0310-1745487275891,大带宽,北京-0310,200,3.0,5000000000.0,2,00分06秒56.012毫秒,00分06秒58.424毫秒,langfang_man1
张家-0009-1745487275886,低时延,张家-0009,10,0.3,5000000000.0,1,00分06秒50.956毫秒,00分06秒58.895毫秒,zhangjiako_man1
沧州-0197-1745487276413,低时延,沧州-0197,10,0.3,5000000000.0,1,00分06秒578.416毫秒,00分06秒580.286毫秒,cangzhou_man1
张家-0159-1745487276411,低时延,张家-0159,10,0.3,5000000000.0,1,00分06秒576.649毫秒,00分06秒580.690毫秒,zhangjiako_man1
石家-0201-1745487276409,长时间占用网络资源,石家-0201,50,2.0,5000000000.0,2,00分06秒574.301毫秒,00分06秒581.485毫秒,shijiangzhuang_man1
北京-0987-1745487276415,低需求,北京-0987,10,1.0,500000000.0,1,00分06秒580.347毫秒,00分06秒581.765毫秒,beijing_man2
天津-0098-1745487276415,低需求,天津-0098,10,1.0,500000000.0,1,00分06秒580.392毫秒,00分06秒581.896毫秒,tianjin_man2
秦皇-0236-1745487276413,长时间占用网络资源,秦皇-0236,50,2.0,5000000000.0,2,00分06秒578.524毫秒,00分06秒582.091毫秒,qhd_man2
石家-0367-1745487276415,低时延,石家-0367,10,0.3,5000000000.0,1,00分06秒580.053毫秒,00分06秒582.740毫秒,shijiangzhuang_man1
唐山-0228-1745487276416,低时延,唐山-0228,10,0.3,5000000000.0,1,00分06秒581.710毫秒,00分06秒583.206毫秒,tangshan_man1
秦皇-0121-1745487276418,低需求,秦皇-0121,10,1.0,500000000.0,1,00分06秒582.925毫秒,00分06秒583.929毫秒,qhd_man2
邯郸-0066-1745487276418,低需求,邯郸-0066,10,1.0,500000000.0,1,00分06秒582.875毫秒,00分06秒583.958毫秒,handan_man2
北京-0889-1745487276417,高算力,北京-0889,10,10.0,150000000000.0,40,00分06秒582.553毫秒,00分06秒584.360毫秒,beijing_man2
沧州-0201-1745487276419,低时延,沧州-0201,10,0.3,5000000000.0,1,00分06秒583.995毫秒,00分06秒585.015毫秒,cangzhou_man1
唐山-0209-1745487276419,低需求,唐山-0209,10,1.0,500000000.0,1,00分06秒584.004毫秒,00分06秒585.190毫秒,tangshan_man2
北京-0083-1745487276419,低时延,北京-0083,10,0.3,5000000000.0,1,00分06秒584.357毫秒,00分06秒585.560毫秒,beijing_man2
天津-0196-1745487276418,低需求,天津-0196,10,1.0,500000000.0,1,00分06秒583.532毫秒,00分06秒586.029毫秒,tianjin_man2
保定-0057-1745487276418,低需求,保定-0057,10,1.0,500000000.0,1,00分06秒582.905毫秒,00分06秒586.320毫秒,cangzhou_man2
石家-0353-1745487276419,低时延,石家-0353,10,0.3,5000000000.0,1,00分06秒584.305毫秒,00分06秒586.429毫秒,shijiangzhuang_man1
衡水-0135-1745487276416,长时间占用网络资源,衡水-0135,50,2.0,5000000000.0,2,00分06秒580.903毫秒,00分06秒586.620毫秒,hengshui_man1
秦皇-0079-1745487276418,长时间占用网络资源,秦皇-0079,50,2.0,5000000000.0,2,00分06秒582.972毫秒,00分06秒587.177毫秒,qhd_man2
北京-0819-1745487276420,大带宽,北京-0819,200,3.0,5000000000.0,2,00分06秒585.793毫秒,00分06秒587.194毫秒,beijing_man1
秦皇-0243-1745487276421,低时延,秦皇-0243,10,0.3,5000000000.0,1,00分06秒586.327毫秒,00分06秒587.357毫秒,qhd_man2
邢台-0237-1745487276420,低时延,邢台-0237,10,0.3,5000000000.0,1,00分06秒585.488毫秒,00分06秒587.401毫秒,xingtai_man1
廊坊-0204-1745487276421,低需求,廊坊-0204,10,1.0,500000000.0,1,00分06秒586.109毫秒,00分06秒587.819毫秒,langfang_man1
北京-0134-1745487276420,低需求,北京-0134,10,1.0,500000000.0,1,00分06秒585.585毫秒,00分06秒588.210毫秒,beijing_man1
承德-0108-1745487276422,低需求,承德-0108,10,1.0,500000000.0,1,00分06秒587.362毫秒,00分06秒588.454毫秒,chengde_man1
北京-0866-1745487276421,长时间占用网络资源,北京-0866,50,2.0,5000000000.0,2,00分06秒586.186毫秒,00分06秒589.016毫秒,beijing_man2
天津-0513-1745487276421,高算力,天津-0513,10,10.0,150000000000.0,40,00分06秒585.888毫秒,00分06秒589.281毫秒,langfang_man1
承德-0123-1745487276417,长时间占用网络资源,承德-0123,50,2.0,5000000000.0,2,00分06秒582.204毫秒,00分06秒589.679毫秒,chengde_man1
秦皇-0057-1745487276423,长时间占用网络资源,秦皇-0057,50,2.0,5000000000.0,2,00分06秒588.424毫秒,00分06秒589.877毫秒,qhd_man1
唐山-0170-1745487276420,低需求,唐山-0170,10,1.0,500000000.0,1,00分06秒584.854毫秒,00分06秒590.139毫秒,tangshan_man2
唐山-0213-1745487276425,低需求,唐山-0213,10,1.0,500000000.0,1,00分06秒589.947毫秒,00分06秒591.095毫秒,tangshan_man2
保定-0221-1745487276424,大带宽,保定-0221,200,3.0,5000000000.0,2,00分06秒589.092毫秒,00分06秒591.265毫秒,baoding_man2
保定-0024-1745487276424,大带宽,保定-0024,200,3.0,5000000000.0,2,00分06秒589.316毫秒,00分06秒591.499毫秒,baoding_man1
北京-0281-1745487276420,大带宽,北京-0281,200,3.0,5000000000.0,2,00分06秒584.868毫秒,00分06秒591.705毫秒,beijing_man2
秦皇-0134-1745487276425,高算力,秦皇-0134,10,10.0,150000000000.0,40,00分06秒590.737毫秒,00分06秒591.958毫秒,qhd_man1
沧州-0279-1745487276422,大带宽,沧州-0279,200,3.0,5000000000.0,2,00分06秒587.710毫秒,00分06秒591.958毫秒,cangzhou_man1
承德-0132-1745487276422,大带宽,承德-0132,200,3.0,5000000000.0,2,00分06秒587.434毫秒,00分06秒592.113毫秒,chengde_man1
邯郸-0117-1745487276425,长时间占用网络资源,邯郸-0117,50,2.0,5000000000.0,2,00分06秒590.762毫秒,00分06秒592.429毫秒,handan_man1
保定-0210-1745487276426,低需求,保定-0210,10,1.0,500000000.0,1,00分06秒590.985毫秒,00分06秒592.432毫秒,baoding_man1
秦皇-0316-1745487276426,大带宽,秦皇-0316,200,3.0,5000000000.0,2,00分06秒591.734毫秒,00分06秒593.155毫秒,qhd_man2
邯郸-0119-1745487276426,低需求,邯郸-0119,10,1.0,500000000.0,1,00分06秒591.634毫秒,00分06秒593.331毫秒,handan_man1
石家-0103-1745487276425,低时延,石家-0103,10,0.3,5000000000.0,1,00分06秒590.439毫秒,00分06秒593.842毫秒,shijiangzhuang_man1
天津-0062-1745487276429,低需求,天津-0062,10,1.0,500000000.0,1,00分06秒593.848毫秒,00分06秒595.033毫秒,tianjin_man2
张家-0162-1745487276429,高算力,张家-0162,10,10.0,150000000000.0,40,00分06秒594.435毫秒,00分06秒596.140毫秒,zhangjiako_man1
北京-0618-1745487276430,低需求,北京-0618,10,1.0,500000000.0,1,00分06秒594.824毫秒,00分06秒596.799毫秒,langfang_man1
北京-0918-1745487276430,低需求,北京-0918,10,1.0,500000000.0,1,00分06秒595.129毫秒,00分06秒596.934毫秒,beijing_man1
北京-0616-1745487276430,低时延,北京-0616,10,0.3,5000000000.0,1,00分06秒595.727毫秒,00分06秒598.029毫秒,beijing_man2
北京-0968-1745487276432,低需求,北京-0968,10,1.0,500000000.0,1,00分06秒597.701毫秒,00分06秒599.453毫秒,beijing_man2
石家-0131-1745487275894,低需求,石家-0131,10,1.0,500000000.0,1,00分06秒58.887毫秒,00分06秒60.110毫秒,shijiangzhuang_man1
廊坊-0143-1745487275894,低需求,廊坊-0143,10,1.0,500000000.0,1,00分06秒59.481毫秒,00分06秒60.797毫秒,langfang_man1
廊坊-0219-1745487276434,大带宽,廊坊-0219,200,3.0,5000000000.0,2,00分06秒598.889毫秒,00分06秒600.068毫秒,langfang_man1
天津-0024-1745487276434,高算力,天津-0024,10,10.0,150000000000.0,40,00分06秒599.019毫秒,00分06秒600.154毫秒,tianjin_man1
北京-0449-1745487276434,长时间占用网络资源,北京-0449,50,2.0,5000000000.0,2,00分06秒599.646毫秒,00分06秒600.897毫秒,beijing_man2
北京-0509-1745487276434,低需求,北京-0509,10,1.0,500000000.0,1,00分06秒599.397毫秒,00分06秒600.898毫秒,beijing_man1
唐山-0323-1745487276430,大带宽,唐山-0323,200,3.0,5000000000.0,2,00分06秒595.375毫秒,00分06秒601.159毫秒,tangshan_man2
邯郸-0026-1745487276432,低时延,邯郸-0026,10,0.3,5000000000.0,1,00分06秒597.603毫秒,00分06秒601.611毫秒,handan_man1
石家-0314-1745487276433,低时延,石家-0314,10,0.3,5000000000.0,1,00分06秒597.914毫秒,00分06秒602.160毫秒,shijiangzhuang_man1
邯郸-0133-1745487276436,低需求,邯郸-0133,10,1.0,500000000.0,1,00分06秒601.042毫秒,00分06秒603.255毫秒,handan_man2
北京-0838-1745487276435,低时延,北京-0838,10,0.3,5000000000.0,1,00分06秒600.003毫秒,00分06秒604.665毫秒,beijing_man2
北京-0865-1745487276438,低需求,北京-0865,10,1.0,500000000.0,1,00分06秒603.602毫秒,00分06秒605.153毫秒,langfang_man2
北京-0390-1745487276435,低需求,北京-0390,10,1.0,500000000.0,1,00分06秒600.777毫秒,00分06秒605.160毫秒,beijing_man2
北京-0125-1745487276438,低需求,北京-0125,10,1.0,500000000.0,1,00分06秒603.629毫秒,00分06秒605.424毫秒,beijing_man1
承德-0100-1745487276440,长时间占用网络资源,承德-0100,50,2.0,5000000000.0,2,00分06秒605.501毫秒,00分06秒607.230毫秒,chengde_man2
沧州-0247-1745487276438,大带宽,沧州-0247,200,3.0,5000000000.0,2,00分06秒603.454毫秒,00分06秒607.736毫秒,cangzhou_man1
石家-0268-1745487276442,高算力,石家-0268,10,10.0,150000000000.0,40,00分06秒606.803毫秒,00分06秒607.902毫秒,shijiangzhuang_man1
唐山-0082-1745487276442,大带宽,唐山-0082,200,3.0,5000000000.0,2,00分06秒606.918毫秒,00分06秒608.404毫秒,tangshan_man2
北京-0459-1745487276437,大带宽,北京-0459,200,3.0,5000000000.0,2,00分06秒602.389毫秒,00分06秒608.432毫秒,beijing_man1
北京-0972-1745487275891,低需求,北京-0972,10,1.0,500000000.0,1,00分06秒55.986毫秒,00分06秒61.543毫秒,beijing_man1
沧州-0020-1745487276443,大带宽,沧州-0020,200,3.0,5000000000.0,2,00分06秒608.789毫秒,00分06秒610.006毫秒,cangzhou_man1
北京-0598-1745487276442,低需求,北京-0598,10,1.0,500000000.0,1,00分06秒607.710毫秒,00分06秒610.262毫秒,beijing_man2
北京-0146-1745487276440,长时间占用网络资源,北京-0146,50,2.0,5000000000.0,2,00分06秒605.524毫秒,00分06秒610.670毫秒,beijing_man2
保定-0216-1745487276441,高算力,保定-0216,10,10.0,150000000000.0,40,00分06秒606.208毫秒,00分06秒611.012毫秒,baoding_man1
秦皇-0072-1745487276443,高算力,秦皇-0072,10,10.0,150000000000.0,40,00分06秒608.081毫秒,00分06秒611.844毫秒,qhd_man1
北京-0631-1745487276446,大带宽,北京-0631,200,3.0,5000000000.0,2,00分06秒611.765毫秒,00分06秒612.921毫秒,beijing_man1
北京-0114-1745487276446,低需求,北京-0114,10,1.0,500000000.0,1,00分06秒611.758毫秒,00分06秒613.290毫秒,beijing_man1
唐山-0004-1745487276446,低时延,唐山-0004,10,0.3,5000000000.0,1,00分06秒611.685毫秒,00分06秒613.737毫秒,tangshan_man2
张家-0122-1745487276447,高算力,张家-0122,10,10.0,150000000000.0,40,00分06秒612.419毫秒,00分06秒613.786毫秒,zhangjiako_man1
保定-0247-1745487276447,低需求,保定-0247,10,1.0,500000000.0,1,00分06秒612.562毫秒,00分06秒614.322毫秒,baoding_man1
天津-0433-1745487276447,低时延,天津-0433,10,0.3,5000000000.0,1,00分06秒612.683毫秒,00分06秒616.107毫秒,tianjin_man2
张家-0135-1745487276449,长时间占用网络资源,张家-0135,50,2.0,5000000000.0,2,00分06秒614.642毫秒,00分06秒616.385毫秒,zhangjiako_man1
秦皇-0208-1745487276450,长时间占用网络资源,秦皇-0208,50,2.0,5000000000.0,2,00分06秒615.390毫秒,00分06秒616.625毫秒,qhd_man2
张家-0020-1745487276448,大带宽,张家-0020,200,3.0,5000000000.0,2,00分06秒613.712毫秒,00分06秒616.978毫秒,zhangjiako_man1
石家-0156-1745487276450,低需求,石家-0156,10,1.0,500000000.0,1,00分06秒615.751毫秒,00分06秒617.416毫秒,shijiangzhuang_man1
秦皇-0203-1745487276445,长时间占用网络资源,秦皇-0203,50,2.0,5000000000.0,2,00分06秒610.765毫秒,00分06秒618.597毫秒,qhd_man2
沧州-0297-1745487276452,低需求,沧州-0297,10,1.0,500000000.0,1,00分06秒617.380毫秒,00分06秒618.602毫秒,cangzhou_man1
保定-0475-1745487276451,大带宽,保定-0475,200,3.0,5000000000.0,2,00分06秒615.972毫秒,00分06秒618.764毫秒,baoding_man1
邯郸-0080-1745487276452,高算力,邯郸-0080,10,10.0,150000000000.0,40,00分06秒617.575毫秒,00分06秒619.316毫秒,handan_man1
邢台-0147-1745487276450,低时延,邢台-0147,10,0.3,5000000000.0,1,00分06秒614.911毫秒,00分06秒619.545毫秒,xingtai_man1
邯郸-0064-1745487276449,大带宽,邯郸-0064,200,3.0,5000000000.0,2,00分06秒614.700毫秒,00分06秒619.684毫秒,handan_man2
天津-0445-1745487276453,低需求,天津-0445,10,1.0,500000000.0,1,00分06秒618.018毫秒,00分06秒619.907毫秒,tianjin_man2
天津-0254-1745487275894,低时延,天津-0254,10,0.3,5000000000.0,1,00分06秒59.206毫秒,00分06秒62.159毫秒,tianjin_man1
唐山-0079-1745487275896,长时间占用网络资源,唐山-0079,50,2.0,5000000000.0,2,00分06秒61.196毫秒,00分06秒62.605毫秒,tangshan_man2
廊坊-0221-1745487275896,低需求,廊坊-0221,10,1.0,500000000.0,1,00分06秒61.191毫秒,00分06秒62.879毫秒,langfang_man2
北京-0795-1745487276450,低需求,北京-0795,10,1.0,500000000.0,1,00分06秒615.340毫秒,00分06秒620.310毫秒,beijing_man2
北京-0944-1745487276454,低需求,北京-0944,10,1.0,500000000.0,1,00分06秒619.379毫秒,00分06秒620.451毫秒,beijing_man2
保定-0114-1745487276455,低时延,保定-0114,10,0.3,5000000000.0,1,00分06秒619.970毫秒,00分06秒621.142毫秒,baoding_man2
沧州-0027-1745487276455,低需求,沧州-0027,10,1.0,500000000.0,1,00分06秒619.888毫秒,00分06秒621.490毫秒,cangzhou_man1
邯郸-0132-1745487276455,低时延,邯郸-0132,10,0.3,5000000000.0,1,00分06秒620.569毫秒,00分06秒622.412毫秒,handan_man1
天津-0427-1745487276456,低需求,天津-0427,10,1.0,500000000.0,1,00分06秒620.970毫秒,00分06秒622.504毫秒,tianjin_man2
北京-0887-1745487276454,低需求,北京-0887,10,1.0,500000000.0,1,00分06秒619.359毫秒,00分06秒623.845毫秒,beijing_man1
石家-0296-1745487276457,低时延,石家-0296,10,0.3,5000000000.0,1,00分06秒622.294毫秒,00分06秒623.988毫秒,shijiangzhuang_man1
邢台-0300-1745487276456,低需求,邢台-0300,10,1.0,500000000.0,1,00分06秒621.472毫秒,00分06秒624.578毫秒,xingtai_man1
保定-0512-1745487276458,大带宽,保定-0512,200,3.0,5000000000.0,2,00分06秒622.963毫秒,00分06秒624.651毫秒,baoding_man1
唐山-0202-1745487276458,长时间占用网络资源,唐山-0202,50,2.0,5000000000.0,2,00分06秒623.071毫秒,00分06秒624.980毫秒,tianjin_man1
沧州-0212-1745487276456,低时延,沧州-0212,10,0.3,5000000000.0,1,00分06秒621.385毫秒,00分06秒624.997毫秒,cangzhou_man1
